time,DDAvg,DDSD,FFAvg,FFMax,FFMin
2018-07-14 05:50:00,143.8,9.67,2.634,3.463,1.829
2018-07-14 06:00:00,144.9,7.599,2.609,3.822,1.764
2018-07-14 06:10:00,134.2,11.46,2.452,3.43,1.601
2018-07-14 06:20:00,125.8,7.843,2.309,3.136,1.601
2018-07-14 06:30:00,125.7,12.85,2.376,3.593,1.045
2018-07-14 06:40:00,138.1,16.3,2.608,3.495,1.666
2018-07-14 06:50:00,149.5,15.19,2.8200000000000003,4.247,1.3719999999999999
2018-07-14 07:00:00,136.3,7.7620000000000005,2.6189999999999998,3.593,1.633
2018-07-14 07:10:00,134.8,18.86,2.5460000000000003,4.051,1.176
2018-07-14 07:20:00,142.7,9.86,2.932,3.789,1.829
2018-07-14 07:30:00,157.4,11.75,3.071,3.92,2.385
2018-07-14 07:40:00,173.1,10.17,3.076,3.887,2.254
2018-07-14 07:50:00,175.3,8.72,2.934,3.724,2.091
2018-07-14 08:00:00,175.6,7.648,2.825,3.724,1.764
2018-07-14 08:10:00,167.2,7.569,3.352,4.214,2.287
2018-07-14 08:20:00,166.7,13.14,3.027,4.377,1.241
2018-07-14 08:30:00,163.3,6.489,4.214,5.7170000000000005,2.483
2018-07-14 08:40:00,174.5,10.27,4.5680000000000005,6.435,2.515
2018-07-14 08:50:00,178.0,8.81,5.065,7.644,3.234
2018-07-14 09:00:00,184.1,13.48,4.9190000000000005,7.2189999999999985,3.103
2018-07-14 09:10:00,182.6,10.38,4.409,6.827000000000001,2.417
2018-07-14 09:20:00,176.0,8.99,5.041,6.957999999999998,3.299
2018-07-14 09:30:00,172.0,13.02,4.941,7.056,2.777
2018-07-14 09:40:00,162.2,13.11,3.629,6.207000000000002,2.025
2018-07-14 09:50:00,174.9,12.73,4.746,7.579,2.025
2018-07-14 10:00:00,166.0,9.68,4.4460000000000015,7.415,2.417
2018-07-14 10:10:00,176.4,11.53,3.758,5.651,1.829
2018-07-14 10:20:00,175.2,10.94,4.51,7.317,1.4369999999999998
2018-07-14 10:30:00,168.3,13.57,3.511,5.619,1.405
2018-07-14 10:40:00,171.6,12.23,3.916,6.566,1.47
2018-07-14 10:50:00,162.4,31.09,2.426,5.521,0.0
2018-07-14 11:00:00,196.7,14.73,2.701,4.9,1.111
2018-07-14 11:10:00,183.9,25.62,2.94,6.109,0.555
2018-07-14 11:20:00,181.3,15.99,4.2810000000000015,8.3,1.568
2018-07-14 11:30:00,166.7,20.64,3.908,6.86,1.4369999999999998
2018-07-14 11:40:00,63.5,68.41,1.839,3.365,0.0
2018-07-14 11:50:00,107.6,40.5,1.194,3.136,0.0
2018-07-14 12:00:00,158.5,21.77,3.107,6.174,1.47
2018-07-14 12:10:00,148.4,26.0,2.459,5.978,0.457
2018-07-14 12:20:00,128.4,39.68,1.957,4.279,0.7509999999999999
2018-07-14 12:30:00,31.8,34.29,1.699,5.1610000000000005,0.0
2018-07-14 12:40:00,83.8,72.67,2.678,6.305,0.0
2018-07-14 12:50:00,146.3,28.85,2.307,4.541,0.425
2018-07-14 13:00:00,175.7,24.3,2.456,5.292000000000002,0.033
2018-07-14 13:10:00,160.0,15.97,2.594,5.227,1.209
2018-07-14 13:20:00,155.3,13.3,2.291,4.051,0.0
2018-07-14 13:30:00,144.2,36.55,1.715,3.9530000000000003,0.0
2018-07-14 13:40:00,151.3,28.5,2.076,4.704,0.0
2018-07-14 13:50:00,167.6,18.24,3.373,6.533,1.339
2018-07-14 14:00:00,126.7,53.56,1.7519999999999998,4.083,0.0
2018-07-14 14:10:00,99.8,51.05,1.7730000000000001,3.463,0.0
2018-07-14 14:20:00,116.9,45.33,1.581,3.887,0.0
2018-07-14 14:30:00,138.5,42.98,2.268,4.247,0.0
2018-07-14 14:40:00,141.4,18.28,2.081,4.769,0.49
2018-07-14 14:50:00,141.4,17.7,1.723,3.169,0.7190000000000001
2018-07-14 15:00:00,151.5,16.95,2.875,3.822,1.7970000000000002
2018-07-14 15:10:00,173.6,13.51,2.8810000000000002,4.475,1.405
2018-07-14 15:20:00,178.7,14.92,3.358,4.802,0.7509999999999999
2018-07-14 15:30:00,186.0,11.4,5.335,8.53,1.7309999999999999
2018-07-14 15:40:00,174.9,19.99,3.418,6.501,0.065
2018-07-14 15:50:00,171.9,21.26,3.697,7.481,0.915
2018-07-14 16:00:00,207.3,21.91,1.794,3.659,0.555
2018-07-14 16:10:00,209.8,19.14,0.638,1.7970000000000002,0.0
2018-07-14 16:20:00,168.6,34.26,2.9370000000000003,5.586,0.0
2018-07-14 16:30:00,180.9,16.03,4.6080000000000005,8.0,1.764
2018-07-14 16:40:00,185.9,17.95,3.313,8.33,0.621
2018-07-14 16:50:00,190.4,16.43,2.934,4.867,0.915
2018-07-14 17:00:00,187.8,21.06,2.225,3.789,0.555
2018-07-14 17:10:00,175.5,9.67,3.068,4.671,1.4369999999999998
2018-07-14 17:20:00,183.2,13.31,3.3080000000000003,4.867,1.535
2018-07-14 17:30:00,171.9,9.14,3.539,5.096,2.025
2018-07-14 17:40:00,171.1,12.44,4.056,6.566,2.809
2018-07-14 17:50:00,179.7,14.94,3.512,5.259,1.895
2018-07-14 18:00:00,188.3,14.93,4.758,7.905,2.777
2018-07-14 18:10:00,187.6,18.94,5.651,10.65,1.3719999999999999
2018-07-14 18:20:00,152.3,28.97,3.699,8.79,0.0
2018-07-14 18:30:00,179.8,22.9,3.5210000000000004,5.88,0.359
2018-07-14 18:40:00,179.4,17.35,2.741,4.508,0.784
2018-07-14 18:50:00,184.2,10.48,2.769,4.606,1.47
2018-07-14 19:00:00,179.7,17.31,2.202,3.691,0.8170000000000001
2018-07-14 19:10:00,167.4,22.68,1.719,2.875,0.8170000000000001
2018-07-14 19:20:00,165.4,18.95,1.084,2.287,0.033
2018-07-14 19:30:00,156.1,11.03,1.83,2.875,1.013
2018-07-14 19:40:00,120.0,20.87,1.764,2.6460000000000004,0.392
2018-07-14 19:50:00,110.7,28.02,1.4680000000000002,2.875,0.49
2018-07-14 20:00:00,117.9,23.38,0.833,2.613,0.0
2018-07-14 20:10:00,114.9,20.91,2.346,3.724,1.47
2018-07-14 20:20:00,144.5,15.78,2.897,4.4430000000000005,1.601
2018-07-14 20:30:00,142.9,11.03,2.46,3.626,1.568
2018-07-14 20:40:00,168.0,20.13,1.743,3.071,0.8490000000000001
2018-07-14 20:50:00,142.3,30.14,1.336,3.136,0.196
2018-07-14 21:00:00,149.0,15.44,2.416,4.279,0.8490000000000001
2018-07-14 21:10:00,158.4,15.79,2.439,3.789,1.339
2018-07-14 21:20:00,175.0,19.59,3.134,4.606,1.895
2018-07-14 21:30:00,164.7,16.0,2.402,4.149,1.013
2018-07-14 21:40:00,158.9,16.02,2.184,4.051,0.621
2018-07-14 21:50:00,165.9,20.07,2.952,4.9,1.045
2018-07-14 22:00:00,170.5,13.59,2.725,4.769,0.6859999999999999
2018-07-14 22:10:00,143.7,20.02,2.06,3.985,0.0
2018-07-14 22:20:00,127.0,18.49,1.69,3.5610000000000004,0.555
2018-07-14 22:30:00,132.4,14.29,1.467,2.842,0.359
2018-07-14 22:40:00,121.9,14.27,1.941,2.7110000000000003,1.241
2018-07-14 22:50:00,117.3,18.64,1.529,2.123,0.882
2018-07-14 23:00:00,126.6,11.81,1.517,2.287,0.784
2018-07-14 23:10:00,121.4,17.61,1.5750000000000002,2.6790000000000003,0.7190000000000001
2018-07-14 23:20:00,89.7,10.21,1.3730000000000002,2.352,0.457
2018-07-14 23:30:00,70.77,14.58,0.933,1.666,0.0
2018-07-14 23:40:00,81.9,21.8,0.87,1.829,0.0
2018-07-14 23:50:00,93.0,61.64,0.868,2.6790000000000003,0.0
2018-07-15 00:00:00,99.3,27.33,0.8270000000000001,1.47,0.098
2018-07-15 00:10:00,73.72,14.68,1.046,1.895,0.425
2018-07-15 00:20:00,92.4,11.21,1.149,1.666,0.6859999999999999
2018-07-15 00:30:00,86.8,25.44,1.01,1.895,0.49
2018-07-15 00:40:00,90.8,15.78,1.298,3.071,0.457
2018-07-15 00:50:00,56.33,23.76,1.252,2.221,0.457
2018-07-15 01:00:00,54.32,17.21,1.426,2.613,0.033
2018-07-15 01:10:00,330.3,25.62,0.455,1.764,0.0
2018-07-15 01:20:00,52.72,21.03,1.337,2.189,0.0
2018-07-15 01:30:00,38.65,12.98,0.525,1.307,0.0
2018-07-15 01:40:00,77.54,43.46,0.442,1.339,0.0
2018-07-15 01:50:00,150.9,40.72,0.556,1.829,0.0
2018-07-15 02:00:00,88.0,17.03,1.332,1.96,0.523
2018-07-15 02:10:00,58.96,27.69,1.646,2.6790000000000003,0.327
2018-07-15 02:20:00,42.55,29.09,1.716,3.855,0.0
2018-07-15 02:30:00,34.96,26.29,1.416,2.907,0.0
2018-07-15 02:40:00,47.46,32.03,1.7309999999999999,3.0380000000000003,0.0
2018-07-15 02:50:00,79.75,25.12,0.7440000000000001,2.319,0.0
2018-07-15 03:00:00,76.89,14.82,1.757,3.0380000000000003,0.882
2018-07-15 03:10:00,63.79,13.57,1.6680000000000001,2.385,0.9470000000000001
2018-07-15 03:20:00,27.14,35.03,1.329,2.6460000000000004,0.0
2018-07-15 03:30:00,35.29,27.24,1.666,2.809,0.8490000000000001
2018-07-15 03:40:00,355.8,46.11,1.101,2.091,0.0
2018-07-15 03:50:00,96.7,63.29,0.34600000000000003,1.307,0.0
2018-07-15 04:00:00,156.1,29.8,1.126,2.156,0.49
2018-07-15 04:10:00,86.4,16.17,1.645,2.548,0.98
2018-07-15 04:20:00,102.2,17.97,1.632,2.515,0.98
2018-07-15 04:30:00,90.6,18.82,1.517,2.221,0.555
2018-07-15 04:40:00,102.0,19.49,1.285,2.156,0.0
2018-07-15 04:50:00,111.8,15.81,1.2770000000000001,2.221,0.0
2018-07-15 05:00:00,128.6,9.94,1.096,2.123,0.131
2018-07-15 05:10:00,106.8,17.58,1.009,2.0580000000000003,0.0
2018-07-15 05:20:00,41.91,53.76,0.84,2.483,0.0
2018-07-15 05:30:00,50.82,24.6,1.298,2.123,0.7509999999999999
2018-07-15 05:40:00,42.36,22.1,1.344,2.515,0.49
2018-07-15 05:50:00,73.81,22.92,1.334,3.332,0.49
2018-07-15 06:00:00,179.3,28.36,1.7530000000000001,2.907,0.8490000000000001
2018-07-15 06:10:00,344.2,76.67,0.991,1.7970000000000002,0.065
2018-07-15 06:20:00,67.26,23.49,0.943,2.025,0.425
2018-07-15 06:30:00,31.68,41.83,0.888,2.385,0.0
2018-07-15 06:40:00,43.32,13.99,0.893,2.352,0.0
2018-07-15 06:50:00,63.7,38.39,0.93,2.221,0.0
2018-07-15 07:00:00,103.0,42.04,1.284,3.495,0.0
2018-07-15 07:10:00,194.0,25.79,4.046,10.39,0.98
2018-07-15 07:20:00,163.0,14.61,5.7,8.23,3.985
2018-07-15 07:30:00,171.0,12.33,6.7,8.43,4.1160000000000005
2018-07-15 07:40:00,174.0,9.89,7.397,9.34,4.802
2018-07-15 07:50:00,138.8,19.82,5.601,8.95,2.6460000000000004
2018-07-15 08:00:00,156.1,12.25,5.527,7.905,3.0380000000000003
2018-07-15 08:10:00,167.4,7.7429999999999986,7.286,9.15,5.455
2018-07-15 08:20:00,182.3,5.99,6.424,9.24,4.181
2018-07-15 08:30:00,182.1,7.0360000000000005,5.7189999999999985,7.6110000000000015,3.659
2018-07-15 08:40:00,176.3,9.8,4.204,6.664,2.548
2018-07-15 08:50:00,174.1,8.4,5.266,7.121,3.332
2018-07-15 09:00:00,176.1,6.728,3.67,5.749,1.993
2018-07-15 09:10:00,173.0,11.98,2.38,3.365,1.535
2018-07-15 09:20:00,178.2,10.71,2.849,3.5610000000000004,1.7970000000000002
2018-07-15 09:30:00,180.7,6.435,3.998,5.553,2.254
2018-07-15 09:40:00,184.5,12.47,3.909,5.945,2.091
2018-07-15 09:50:00,179.4,7.357,3.831,5.39,1.307
2018-07-15 10:00:00,178.8,7.252999999999999,4.42,6.435,2.907
2018-07-15 10:10:00,184.2,11.5,4.308,7.121,1.7970000000000002
2018-07-15 10:20:00,182.9,10.2,4.338,7.154,1.4369999999999998
2018-07-15 10:30:00,185.5,10.68,3.928,6.141,2.254
2018-07-15 10:40:00,174.8,10.1,4.0539999999999985,7.317,1.666
2018-07-15 10:50:00,170.8,11.56,3.757,5.782,1.339
2018-07-15 11:00:00,173.3,14.77,3.367,6.3370000000000015,1.339
2018-07-15 11:10:00,183.4,11.09,3.451,6.0760000000000005,1.993
2018-07-15 11:20:00,184.2,17.83,2.742,5.357,0.653
2018-07-15 11:30:00,190.0,14.26,1.984,4.802,0.523
2018-07-15 11:40:00,191.8,31.34,2.14,4.671,0.49
2018-07-15 11:50:00,171.7,19.3,2.436,4.508,0.8490000000000001
2018-07-15 12:00:00,191.5,16.82,2.553,5.586,0.653
2018-07-15 12:10:00,175.1,28.1,1.815,4.345,0.0
2018-07-15 12:20:00,165.8,79.77,0.871,1.895,0.0
2018-07-15 12:30:00,185.5,68.53,1.3980000000000001,4.933,0.0
2018-07-15 12:40:00,205.8,26.11,2.944,4.965,0.392
2018-07-15 12:50:00,186.5,20.11,2.217,5.096,0.653
2018-07-15 13:00:00,167.0,25.24,1.95,3.789,0.882
2018-07-15 13:10:00,201.4,39.2,2.114,4.933,0.0
2018-07-15 13:20:00,238.2,73.63,2.079,4.965,0.0
2018-07-15 13:30:00,188.6,56.54,1.91,4.345,0.0
2018-07-15 13:40:00,180.9,21.24,3.25,6.109,0.588
2018-07-15 13:50:00,168.1,24.29,2.291,6.435,0.457
2018-07-15 14:00:00,159.4,29.36,3.736,8.1,0.555
2018-07-15 14:10:00,191.7,50.57,2.282,8.56,0.0
2018-07-15 14:20:00,164.3,76.13,1.245,2.907,0.0
2018-07-15 14:30:00,173.2,36.78,2.9210000000000003,7.415,0.0
2018-07-15 14:40:00,170.8,15.35,3.662,8.2,0.621
2018-07-15 14:50:00,156.6,45.73,2.334,7.546,0.065
2018-07-15 15:00:00,162.2,19.69,2.747,5.553,0.0
2018-07-15 15:10:00,184.8,17.26,3.122,5.292000000000002,0.392
2018-07-15 15:20:00,197.3,23.52,2.405,4.41,0.0
2018-07-15 15:30:00,181.5,16.02,2.696,5.0310000000000015,1.143
2018-07-15 15:40:00,195.7,18.41,3.114,6.795,0.915
2018-07-15 15:50:00,179.9,29.81,2.782,5.422999999999999,0.7509999999999999
2018-07-15 16:00:00,198.0,22.66,2.773,5.586,0.49
2018-07-15 16:10:00,185.4,14.89,3.472,6.0760000000000005,0.915
2018-07-15 16:20:00,186.0,19.57,3.445,6.631,0.0
2018-07-15 16:30:00,144.8,41.89,2.497,4.933,0.6859999999999999
2018-07-15 16:40:00,163.4,23.01,3.177,6.272,0.653
2018-07-15 16:50:00,177.3,14.91,4.873,9.28,2.189
2018-07-15 17:00:00,191.1,16.16,5.564,7.677,2.875
2018-07-15 17:10:00,142.9,33.68,4.213,9.02,0.098
2018-07-15 17:20:00,73.92,34.77,1.3730000000000002,2.777,0.163
2018-07-15 17:30:00,83.1,27.58,1.725,3.005,0.0
2018-07-15 17:40:00,66.17,34.88,1.365,3.9530000000000003,0.0
2018-07-15 17:50:00,55.63,30.03,2.1180000000000003,3.92,0.7190000000000001
2018-07-15 18:00:00,16.17,25.35,2.525,4.018,0.9470000000000001
2018-07-15 18:10:00,105.8,65.48,1.079,2.45,0.0
2018-07-15 18:20:00,63.76,26.0,1.357,3.299,0.0
2018-07-15 18:30:00,139.3,26.32,2.414,5.39,0.392
2018-07-15 18:40:00,140.8,28.52,1.927,4.867,0.0
2018-07-15 18:50:00,98.8,43.84,1.349,2.7439999999999998,0.0
2018-07-15 19:00:00,31.88,21.76,2.191,3.495,0.98
2018-07-15 19:10:00,29.4,41.08,1.685,3.887,0.0
2018-07-15 19:20:00,34.58,43.13,1.93,3.855,0.653
2018-07-15 19:30:00,18.1,28.25,2.476,4.541,1.013
2018-07-15 19:40:00,13.22,28.28,2.407,4.671,0.49
2018-07-15 19:50:00,21.97,31.97,1.9769999999999999,4.573,0.0
2018-07-15 20:00:00,0.154,21.46,2.466,5.0310000000000015,0.653
2018-07-15 20:10:00,19.95,7.317,2.86,3.593,1.601
2018-07-15 20:20:00,353.9,14.78,3.488,5.096,2.254
2018-07-15 20:30:00,348.1,17.76,5.5,8.59,3.495
2018-07-15 20:40:00,2.674,27.83,5.572,12.12,0.555
2018-07-15 20:50:00,349.2,25.95,5.254,10.19,2.319
2018-07-15 21:00:00,11.55,12.91,4.905,7.023,3.397
2018-07-15 21:10:00,13.5,19.82,4.3439999999999985,6.239,2.7110000000000003
2018-07-15 21:20:00,357.1,19.66,4.018,7.447999999999999,2.156
2018-07-15 21:30:00,342.7,39.59,3.196,6.599,0.0
2018-07-15 21:40:00,25.7,35.11,2.454,4.802,0.0
2018-07-15 21:50:00,37.92,20.57,2.032,2.777,0.915
2018-07-15 22:00:00,41.81,25.5,3.119,5.521,1.045
2018-07-15 22:10:00,53.1,67.67,2.582,4.965,0.0
2018-07-15 22:20:00,134.7,26.41,3.036,5.1610000000000005,1.241
2018-07-15 22:30:00,143.5,37.15,3.225,6.795,0.588
2018-07-15 22:40:00,149.6,18.73,2.294,3.5610000000000004,1.568
2018-07-15 22:50:00,154.0,5.837999999999999,2.758,4.083,1.633
2018-07-15 23:00:00,147.8,10.86,2.838,4.018,1.601
2018-07-15 23:10:00,146.7,8.2,3.069,3.985,2.221
2018-07-15 23:20:00,120.5,23.81,2.497,3.822,1.143
2018-07-15 23:30:00,124.9,18.79,0.905,2.287,0.065
2018-07-15 23:40:00,298.7,73.42,0.931,3.0380000000000003,0.0
2018-07-15 23:50:00,263.2,44.85,1.765,3.071,0.359
2018-07-16 00:00:00,193.3,59.89,1.223,1.764,0.0
2018-07-16 00:10:00,139.3,12.4,0.7240000000000001,1.5030000000000001,0.0
2018-07-16 00:20:00,223.3,40.17,0.539,1.209,0.0
2018-07-16 00:30:00,54.09,16.24,1.072,2.842,0.0
2018-07-16 00:40:00,36.58,26.38,0.769,1.993,0.0
2018-07-16 00:50:00,48.16,24.67,1.21,2.907,0.0
2018-07-16 01:00:00,57.04,17.43,1.477,2.6790000000000003,0.0
2018-07-16 01:10:00,17.01,7.313,0.07400000000000001,0.6859999999999999,0.0
2018-07-16 01:20:00,63.65,6.525,1.425,2.091,0.0
2018-07-16 01:30:00,59.12,12.21,1.5930000000000002,2.515,0.555
2018-07-16 01:40:00,28.14,46.35,1.133,2.025,0.359
2018-07-16 01:50:00,62.57,14.34,1.015,1.993,0.0
2018-07-16 02:00:00,74.11,6.322,0.621,1.111,0.098
2018-07-16 02:10:00,75.94,8.39,0.8180000000000001,1.601,0.0
2018-07-16 02:20:00,72.77,14.29,0.999,1.666,0.0
2018-07-16 02:30:00,80.1,9.07,1.324,2.123,0.7509999999999999
2018-07-16 02:40:00,76.34,19.77,1.082,2.156,0.033
2018-07-16 02:50:00,100.3,36.05,1.188,1.862,0.392
2018-07-16 03:00:00,112.8,12.77,1.126,1.666,0.588
2018-07-16 03:10:00,79.55,14.82,0.98,2.287,0.0
2018-07-16 03:20:00,87.4,8.54,2.008,3.005,1.274
2018-07-16 03:30:00,66.79,13.89,1.65,3.495,0.0
2018-07-16 03:40:00,44.09,6.754,2.8080000000000003,3.724,1.993
2018-07-16 03:50:00,50.58,9.69,1.956,3.691,0.0
2018-07-16 04:00:00,54.33,16.24,0.6890000000000001,1.633,0.0
2018-07-16 04:10:00,62.62,16.88,0.972,1.5030000000000001,0.0
2018-07-16 04:20:00,116.6,15.17,0.652,1.274,0.0
2018-07-16 04:30:00,117.3,12.34,0.317,1.078,0.0
2018-07-16 04:40:00,91.5,9.85,0.746,1.339,0.0
2018-07-16 04:50:00,98.5,18.53,0.8190000000000001,1.339,0.0
2018-07-16 05:00:00,92.6,16.75,0.946,1.47,0.229
2018-07-16 05:10:00,81.6,17.18,0.6900000000000001,1.274,0.0
2018-07-16 05:20:00,137.9,0.0,0.0,0.033,0.0
2018-07-16 05:30:00,144.7,22.43,0.395,1.274,0.0
2018-07-16 05:40:00,130.5,16.0,0.6729999999999999,1.209,0.0
2018-07-16 05:50:00,99.1,11.59,1.165,1.96,0.621
2018-07-16 06:00:00,101.9,13.26,1.652,2.319,0.98
2018-07-16 06:10:00,86.0,13.14,1.431,2.025,0.8490000000000001
2018-07-16 06:20:00,91.5,11.11,1.454,2.417,0.523
2018-07-16 06:30:00,98.4,8.76,2.229,3.071,0.915
2018-07-16 06:40:00,92.1,7.077000000000001,2.411,3.071,1.3719999999999999
2018-07-16 06:50:00,114.6,21.77,1.812,2.9730000000000003,0.653
2018-07-16 07:00:00,141.5,25.8,1.703,2.9730000000000003,0.327
2018-07-16 07:10:00,53.45,12.14,1.145,2.0580000000000003,0.0
2018-07-16 07:20:00,38.91,10.1,1.822,3.332,0.784
2018-07-16 07:30:00,53.34,8.71,1.9180000000000001,2.907,1.013
2018-07-16 07:40:00,58.7,8.11,2.174,3.169,1.307
2018-07-16 07:50:00,59.41,3.594,2.153,2.7439999999999998,1.47
2018-07-16 08:00:00,78.1,12.53,1.3230000000000002,1.7309999999999999,0.588
2018-07-16 08:10:00,86.2,41.25,1.027,2.0580000000000003,0.0
2018-07-16 08:20:00,175.8,19.32,2.045,3.659,1.209
2018-07-16 08:30:00,180.2,12.74,1.6800000000000002,2.5810000000000004,0.8490000000000001
2018-07-16 08:40:00,149.4,25.23,0.898,1.601,0.49
2018-07-16 08:50:00,127.6,10.65,0.384,1.078,0.0
2018-07-16 09:00:00,322.0,5.021,0.182,0.915,0.0
2018-07-16 09:10:00,356.2,25.39,0.87,1.3719999999999999,0.0
2018-07-16 09:20:00,6.193,18.59,1.061,1.535,0.523
2018-07-16 09:30:00,14.71,27.15,0.7190000000000001,1.405,0.0
2018-07-16 09:40:00,349.3,27.08,0.833,1.862,0.0
2018-07-16 09:50:00,312.6,49.92,0.755,1.274,0.0
2018-07-16 10:00:00,198.6,25.36,0.672,1.4369999999999998,0.0
2018-07-16 10:10:00,192.8,16.07,1.268,2.0580000000000003,0.0
2018-07-16 10:20:00,176.6,20.08,0.843,1.829,0.0
2018-07-16 10:30:00,220.8,32.8,0.579,1.633,0.0
2018-07-16 10:40:00,48.13,14.5,0.675,1.111,0.0
2018-07-16 10:50:00,197.3,27.54,1.501,2.6460000000000004,0.0
2018-07-16 11:00:00,221.5,13.35,1.357,2.352,0.392
2018-07-16 11:10:00,196.3,21.45,1.074,2.352,0.0
2018-07-16 11:20:00,165.5,13.26,1.504,2.809,0.0
2018-07-16 11:30:00,144.1,30.56,1.267,2.417,0.0
2018-07-16 11:40:00,181.5,21.8,1.161,2.7439999999999998,0.0
2018-07-16 11:50:00,185.7,13.18,1.7280000000000002,3.201,0.0
2018-07-16 12:00:00,191.1,17.94,1.7469999999999999,3.463,0.523
2018-07-16 12:10:00,193.5,15.23,1.453,2.483,0.0
2018-07-16 12:20:00,193.9,16.88,1.15,1.862,0.0
2018-07-16 12:30:00,252.5,73.35,1.439,3.397,0.327
2018-07-16 12:40:00,332.2,14.87,1.675,3.136,0.0
2018-07-16 12:50:00,350.0,22.49,1.318,2.385,0.0
2018-07-16 13:00:00,14.31,19.25,2.059,3.822,0.0
2018-07-16 13:10:00,352.3,20.46,2.615,4.279,1.143
2018-07-16 13:20:00,335.6,13.1,2.912,3.985,1.209
2018-07-16 13:30:00,359.3,16.59,3.225,4.573,1.111
2018-07-16 13:40:00,351.6,16.46,3.813,5.227,1.5030000000000001
2018-07-16 13:50:00,6.9289999999999985,13.27,4.237,5.945,1.993
2018-07-16 14:00:00,357.2,25.14,3.986,5.521,1.7970000000000002
2018-07-16 14:10:00,356.9,20.69,4.2620000000000005,5.357,2.907
2018-07-16 14:20:00,11.39,22.41,4.509,6.7620000000000005,2.417
2018-07-16 14:30:00,351.3,24.52,3.984,6.566,1.307
2018-07-16 14:40:00,337.2,19.99,2.905,5.1610000000000005,1.013
2018-07-16 14:50:00,334.8,17.04,3.08,5.325,0.7509999999999999
2018-07-16 15:00:00,339.7,22.82,2.161,4.671,1.176
2018-07-16 15:10:00,321.8,24.53,2.425,5.0310000000000015,0.555
2018-07-16 15:20:00,346.2,67.4,2.198,5.521,0.0
2018-07-16 15:30:00,348.7,46.92,2.073,6.141,0.0
2018-07-16 15:40:00,27.97,25.83,2.187,4.345,0.653
2018-07-16 15:50:00,334.1,42.0,2.129,4.508,0.0
2018-07-16 16:00:00,10.6,16.11,5.233,7.677,0.98
2018-07-16 16:10:00,347.1,14.89,4.337,5.7170000000000005,3.071
2018-07-16 16:20:00,360.0,24.0,4.356,6.174,2.221
2018-07-16 16:30:00,348.7,22.46,4.921,6.697,3.201
2018-07-16 16:40:00,349.8,18.3,4.189,6.4030000000000005,1.4369999999999998
2018-07-16 16:50:00,339.6,16.55,5.04,7.905,2.45
2018-07-16 17:00:00,346.2,16.72,4.913,6.827000000000001,2.515
2018-07-16 17:10:00,342.4,19.15,5.47,8.56,3.659
2018-07-16 17:20:00,349.4,17.53,6.032,8.43,3.593
2018-07-16 17:30:00,356.6,20.38,5.909,8.07,3.855
2018-07-16 17:40:00,0.475,22.25,7.457999999999998,9.96,4.214
2018-07-16 17:50:00,334.5,15.24,7.603,11.37,3.757
2018-07-16 18:00:00,345.0,19.5,7.53,11.14,4.149
2018-07-16 18:10:00,355.5,17.19,7.6110000000000015,10.16,5.259
2018-07-16 18:20:00,0.551,14.18,7.8439999999999985,10.06,4.475
2018-07-16 18:30:00,348.5,13.29,7.039,8.75,4.704
2018-07-16 18:40:00,357.8,20.4,7.5779999999999985,9.02,5.815
2018-07-16 18:50:00,359.9,17.05,7.4529999999999985,9.67,5.129
2018-07-16 19:00:00,10.26,8.74,8.05,10.49,5.684
2018-07-16 19:10:00,11.36,7.903,6.937,8.85,5.292000000000002
2018-07-16 19:20:00,6.964,15.13,5.872999999999998,8.07,3.691
2018-07-16 19:30:00,340.2,18.3,3.495,5.455,1.829
2018-07-16 19:40:00,331.8,14.63,4.872,7.447999999999999,2.6460000000000004
2018-07-16 19:50:00,349.8,20.39,5.61,8.62,3.234
2018-07-16 20:00:00,350.0,17.54,6.879,8.72,4.737
2018-07-16 20:10:00,334.8,15.69,5.539,10.16,2.907
2018-07-16 20:20:00,327.0,20.98,5.039,9.11,2.156
2018-07-16 20:30:00,348.7,13.52,5.006,8.0,1.764
2018-07-16 20:40:00,352.8,12.13,6.598,8.66,3.855
2018-07-16 20:50:00,357.4,13.78,6.615,9.28,4.41
2018-07-16 21:00:00,351.2,16.02,6.1720000000000015,9.47,3.136
2018-07-16 21:10:00,347.8,19.28,5.947,8.07,3.397
2018-07-16 21:20:00,0.256,14.75,7.591,10.03,5.292000000000002
2018-07-16 21:30:00,12.27,10.01,7.165,8.92,5.586
2018-07-16 21:40:00,14.33,7.818,8.31,10.29,6.729
2018-07-16 21:50:00,12.84,5.178,7.416,9.67,5.521
2018-07-16 22:00:00,357.6,16.27,6.016,7.709,4.051
2018-07-16 22:10:00,359.9,14.63,6.524,8.53,4.149
2018-07-16 22:20:00,10.88,5.2810000000000015,7.491,9.08,5.978
2018-07-16 22:30:00,13.14,4.051,7.0310000000000015,8.53,5.259
2018-07-16 22:40:00,9.25,12.51,6.9270000000000005,8.89,5.422999999999999
2018-07-16 22:50:00,1.838,12.96,7.277,9.08,5.259
2018-07-16 23:00:00,7.568,13.07,7.836,9.41,5.815
2018-07-16 23:10:00,7.585,8.83,7.385,10.81,5.586
2018-07-16 23:20:00,7.372999999999998,12.94,7.101,9.02,5.651
2018-07-16 23:30:00,5.089,11.33,7.862,11.11,5.357
2018-07-16 23:40:00,7.574,12.43,6.817,8.85,5.227
2018-07-16 23:50:00,6.952000000000001,8.82,7.673999999999999,10.13,5.651
